model,exp,layer,step,norm,cos_final,cos_prev,step_size,rel_step,path_len
ifevalg-rl,vector_single1_layers0-20_lr5e-4,1,7,0.04634767398238182,0.7873506546020508,0.9219740629196167,0.020868929103016853,0.4502691787930884,0.06127549707889557
ifevalg-rl,vector_single1_layers0-20_lr5e-4,1,8,0.057347867637872696,0.8193033933639526,0.98511803150177,0.014146188274025917,0.2466733089947312,0.07542168535292149
ifevalg-rl,vector_single1_layers0-20_lr5e-4,1,9,0.06869517266750336,0.8664132356643677,0.9688563346862793,0.019342774525284767,0.2815739996594401,0.09476445987820625
ifevalg-rl,vector_single1_layers0-20_lr5e-4,1,10,0.07734189927577972,0.8759217262268066,0.9875059723854065,0.01440581027418375,0.18626139788495022,0.10917027015239
ifevalg-rl,vector_single1_layers0-20_lr5e-4,1,11,0.08333519101142883,0.8801525235176086,0.9923363327980042,0.011606385931372643,0.1392735264719188,0.12077665608376265
ifevalg-rl,vector_single1_layers0-20_lr5e-4,1,12,0.0871572270989418,0.8826079368591309,0.9942020177841187,0.009941340424120426,0.1140621467091296,0.13071799650788307
ifevalg-rl,vector_single1_layers0-20_lr5e-4,1,13,0.09926268458366394,0.9246079921722412,0.9825128316879272,0.021192491054534912,0.21349907211780816,0.15191048756241798
ifevalg-rl,vector_single1_layers0-20_lr5e-4,1,14,0.1110571026802063,0.9415751099586487,0.9901151061058044,0.018895704299211502,0.17014404160733865,0.17080619186162949
ifevalg-rl,vector_single1_layers0-20_lr5e-4,1,15,0.11765194684267044,0.9461908936500549,0.9958001375198364,0.01237921416759491,0.10521894877055422,0.1831854060292244
ifevalg-rl,vector_single1_layers0-20_lr5e-4,1,16,0.12143443524837494,0.9482563734054565,0.9970039129257202,0.009996159002184868,0.08231733430257493,0.19318156503140926
ifevalg-rl,vector_single1_layers0-20_lr5e-4,1,17,0.16614899039268494,1.000000238418579,0.9482563734054565,0.06393256038427353,0.3847905439158678,0.2571141254156828
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,1,0.0,0.0,1.0,0.0,0.0,0.0
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,2,0.005642420146614313,0.15742985904216766,0.0,0.005642420146614313,1.0,0.005642420146614313
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,3,0.01456594467163086,0.2501533031463623,0.9535433053970337,0.009341605007648468,0.6413319024781484,0.014984025154262781
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,4,0.02137569710612297,0.26996511220932007,0.9877367615699768,0.007349096238613129,0.3438061552859492,0.02233312139287591
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,5,0.026329856365919113,0.28521987795829773,0.9778819680213928,0.007031400687992573,0.26705047647331226,0.029364522080868483
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,6,0.03300778940320015,0.5165336728096008,0.9164593815803528,0.013776919804513454,0.41738389797099723,0.04314144188538194
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,7,0.04615548625588417,0.6714178919792175,0.9282028079032898,0.019789565354585648,0.4287586798430221,0.06293100723996758
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,8,0.057226117700338364,0.7159251570701599,0.9760706424713135,0.01577875390648842,0.27572644345913966,0.078709761146456
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,9,0.06892029941082001,0.7858351469039917,0.9555264115333557,0.02208089455962181,0.32038303298716175,0.10079065570607781
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,10,0.07859498262405396,0.8143160343170166,0.9747892618179321,0.019149959087371826,0.24365370979178752,0.11994061479344964
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,11,0.08646806329488754,0.8285319805145264,0.9840176701545715,0.0167098231613636,0.19324849574087288,0.13665043795481324
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,12,0.0928797498345375,0.8421226143836975,0.986687183380127,0.015966953709721565,0.17190995602557302,0.1526173916645348
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,13,0.1055537760257721,0.9081360697746277,0.976232647895813,0.025032874196767807,0.2371575431906459,0.17765026586130261
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,14,0.11833014339208603,0.9459520578384399,0.9844874739646912,0.023467950522899628,0.198326054969263,0.20111821638420224
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,15,0.12697701156139374,0.962299108505249,0.9909354448318481,0.01863234117627144,0.14673790906838793,0.21975055756047368
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,16,0.13250020146369934,0.9691888689994812,0.9941307902336121,0.015099682845175266,0.11395969725609872,0.23485024040564895
ifevalg-rl,vector_single1_layers0-20_lr5e-4,2,17,0.17114320397377014,0.9999998211860657,0.9691888689994812,0.053764890879392624,0.3141514803452714,0.28861513128504157
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,1,0.0,0.0,1.0,0.0,0.0,0.0
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,2,0.006121516693383455,0.11313322931528091,0.0,0.006121516693383455,1.0,0.006121516693383455
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,3,0.01544465683400631,0.14933210611343384,0.8286847472190857,0.010923133231699467,0.707243504928431,0.017044649925082922
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,4,0.025787508115172386,0.18652427196502686,0.9000686407089233,0.013659275136888027,0.5296857329480172,0.03070392506197095
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,5,0.03782251849770546,0.24031725525856018,0.8750206828117371,0.019713914021849632,0.5212216109576521,0.05041783908382058
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,6,0.051812127232551575,0.30333343148231506,0.921847403049469,0.022405698895454407,0.43244120811503306,0.07282353797927499
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,7,0.06965687870979309,0.40316253900527954,0.8953874111175537,0.03276496380567551,0.4703765717407758,0.1055885017849505
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,8,0.09061644971370697,0.47408944368362427,0.9412296414375305,0.034369003027677536,0.3792799556400934,0.13995750481262803
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,9,0.11029703915119171,0.5521739721298218,0.9496628642082214,0.03733011707663536,0.33845076317474315,0.1772876218892634
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,10,0.13083872199058533,0.6495967507362366,0.9434348940849304,0.04532720893621445,0.34643573589381305,0.22261483082547784
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,11,0.15261949598789215,0.7278217077255249,0.9604612588882446,0.04531514644622803,0.2969158438960055,0.26792997727170587
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,12,0.17160512506961823,0.7929714322090149,0.9706820249557495,0.043544769287109375,0.253749818191291,0.31147474655881524
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,13,0.1897931843996048,0.8673083186149597,0.9689280390739441,0.04852629080414772,0.25567983886068757,0.36000103736296296
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,14,0.20804394781589508,0.9244583249092102,0.9749342203140259,0.048088934272527695,0.23114796069474308,0.40808997163549066
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,15,0.22377324104309082,0.9615864753723145,0.9821767210960388,0.043668292462825775,0.19514528305203752,0.45175826409831643
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,16,0.2378709316253662,0.9858109354972839,0.9880893230438232,0.038298070430755615,0.16100357521226258,0.49005633452907205
ifevalg-rl,vector_single1_layers0-20_lr5e-4,3,17,0.25221872329711914,0.9999997615814209,0.9858109354972839,0.04368533194065094,0.17320415934858518,0.533741666469723
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,1,0.0,0.0,1.0,0.0,0.0,0.0
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,2,0.00613586837425828,0.12505759298801422,0.0,0.00613586837425828,1.0,0.00613586837425828
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,3,0.015163987874984741,0.14827586710453033,0.8239172697067261,0.01068989746272564,0.7049529154768198,0.01682576583698392
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,4,0.025166910141706467,0.1839667558670044,0.8987919688224792,0.013315652497112751,0.5290936560005483,0.03014141833409667
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,5,0.03714025393128395,0.2564293444156647,0.8669057488441467,0.019803253933787346,0.5332018992230606,0.049944672267884016
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,6,0.05127400904893875,0.31456059217453003,0.9213495850563049,0.022345367819070816,0.43580301664617566,0.07229004008695483
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,7,0.06933488696813583,0.4118560254573822,0.896372377872467,0.03260373696684837,0.47023566912039594,0.1048937770538032
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,8,0.0902971550822258,0.4872260093688965,0.9418365955352783,0.034171730279922485,0.3784363997825319,0.1390655073337257
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,9,0.10992176085710526,0.5646477341651917,0.9498931765556335,0.03714573383331299,0.33792884633281345,0.17621124116703868
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,10,0.1302190124988556,0.6562541127204895,0.9443107843399048,0.044791050255298615,0.3439670551617204,0.2210022914223373
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,11,0.15129242837429047,0.7267428636550903,0.9610155820846558,0.044499147683382034,0.29412673298688286,0.26550143910571933
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,12,0.17046625912189484,0.7911800742149353,0.970371425151825,0.04354199767112732,0.2554288332214287,0.30904343677684665
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,13,0.18888254463672638,0.8667117357254028,0.9673718214035034,0.049399297684431076,0.26153447783880535,0.3584427344612777
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,14,0.20775675773620605,0.9232015609741211,0.9745821356773376,0.0484880656003952,0.23338863259486226,0.4069308000616729
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,15,0.22396361827850342,0.9620794057846069,0.9817341566085815,0.04429987818002701,0.19779943957209686,0.45123067824169993
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,16,0.23786483705043793,0.9862392544746399,0.9881778955459595,0.03811625391244888,0.16024333140239028,0.4893469321541488
ifevalg-rl,vector_single1_layers0-20_lr5e-4,4,17,0.25213536620140076,1.0,0.9862392544746399,0.04306082800030708,0.17078456167831269,0.5324077601544559
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,1,0.0,0.0,1.0,0.0,0.0,0.0
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,2,0.006127762142568827,0.14976978302001953,0.0,0.006127762142568827,1.0,0.006127762142568827
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,3,0.0152154341340065,0.17104502022266388,0.828299880027771,0.010705291293561459,0.7035810611302328,0.016833053436130285
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,4,0.02533070184290409,0.20466728508472443,0.8979288339614868,0.013453572988510132,0.5311172612565763,0.030286626424640417
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,5,0.03755415976047516,0.267024427652359,0.8729973435401917,0.01977476477622986,0.5265665615302174,0.050061391200870275
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,6,0.05190974473953247,0.3190232813358307,0.9244810342788696,0.022372310981154442,0.43098480051119475,0.07243370218202472
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,7,0.0693717747926712,0.40911298990249634,0.8981612920761108,0.032223891466856,0.4645101204800126,0.10465759364888072
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,8,0.0896458551287651,0.48316240310668945,0.9376810789108276,0.03444047272205353,0.384183659942605,0.13909806637093425
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,9,0.11021243780851364,0.5661452412605286,0.9478248357772827,0.03813103213906288,0.34597757655368144,0.17722909850999713
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,10,0.13080139458179474,0.654600977897644,0.9443979263305664,0.04502248018980026,0.34420489425016115,0.2222515786997974
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,11,0.1518334597349167,0.7214652895927429,0.9607256054878235,0.04474734514951706,0.29471333412042805,0.26699892384931445
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,12,0.16984716057777405,0.7841435074806213,0.9704379439353943,0.04300246015191078,0.2531832737481631,0.31000138400122523
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,13,0.18694135546684265,0.8622114062309265,0.9661380052566528,0.049422189593315125,0.2643726930827835,0.35942357359454036
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,14,0.2047634869813919,0.9198189973831177,0.9742040634155273,0.04788026958703995,0.2338320678793242,0.4073038431815803
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,15,0.22122728824615479,0.9600334167480469,0.9808850288391113,0.044753387570381165,0.20229596414247525,0.45205723075196147
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,16,0.23561620712280273,0.9855251312255859,0.987770140171051,0.038496922701597214,0.16338826251257277,0.4905541534535587
ifevalg-rl,vector_single1_layers0-20_lr5e-4,5,17,0.250052809715271,0.9999997615814209,0.9855251312255859,0.04374942183494568,0.17496072883468924,0.5343035752885044
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,1,0.0,0.0,1.0,0.0,0.0,0.0
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,2,0.006060880143195391,0.12164752185344696,0.0,0.006060880143195391,1.0,0.006060880143195391
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,3,0.015128779225051403,0.1427789330482483,0.821789026260376,0.010719534941017628,0.7085525396039485,0.01678041508421302
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,4,0.02527760900557041,0.17474079132080078,0.8967567086219788,0.013489377684891224,0.5336492736286322,0.030269792769104242
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,5,0.03726687654852867,0.25120213627815247,0.8742687702178955,0.019509607926011086,0.5235106811435031,0.04977940069511533
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,6,0.0514410100877285,0.3085687756538391,0.9212684035301208,0.02242255210876465,0.43588864352633805,0.07220195280387998
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,7,0.06915248185396194,0.40837639570236206,0.9000474214553833,0.03201271966099739,0.4629294394466233,0.10421467246487737
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,8,0.09051527827978134,0.48725253343582153,0.9373784065246582,0.035218045115470886,0.3890839843259659,0.13943271758034825
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,9,0.11157272011041641,0.568000078201294,0.9476479291915894,0.03874054551124573,0.34722238081949314,0.17817326309159398
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,10,0.13293911516666412,0.6598113179206848,0.9440429210662842,0.04600513353943825,0.34606168005377635,0.22417839663103223
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,11,0.1553897261619568,0.7228121161460876,0.9617524743080139,0.045653264969587326,0.29379847752614396,0.26983166160061955
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,12,0.17418938875198364,0.7821244597434998,0.9719401001930237,0.043271683156490326,0.24841744647317132,0.3131033447571099
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,13,0.1914086490869522,0.8594498634338379,0.9668358564376831,0.05007965862751007,0.261637386118117,0.36318300338461995
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,14,0.20928382873535156,0.9200763702392578,0.9744126796722412,0.04867767170071602,0.23259165313852814,0.41186067508533597
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,15,0.22563819587230682,0.9612533450126648,0.9814081788063049,0.04498201608657837,0.19935461685766445,0.45684269117191434
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,16,0.2397269904613495,0.9863857626914978,0.9876503348350525,0.03917279094457626,0.16340584290984114,0.4960154821164906
ifevalg-rl,vector_single1_layers0-20_lr5e-4,6,17,0.2529473304748535,1.0,0.9863857626914978,0.04273007810115814,0.16892875691133694,0.5387455602176487
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,1,0.0,0.0,1.0,0.0,0.0,0.0
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,2,0.00608087470754981,0.10532639175653458,0.0,0.00608087470754981,1.0,0.00608087470754981
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,3,0.01528281532227993,0.14393776655197144,0.8138664364814758,0.010921153239905834,0.7146034948145005,0.017002027947455645
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,4,0.02570221945643425,0.1992623507976532,0.8908380270004272,0.013939945958554745,0.5423635099755963,0.03094197390601039
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,5,0.03848909214138985,0.2742912769317627,0.8780960440635681,0.020116960629820824,0.5226665403257911,0.05105893453583121
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,6,0.05317382887005806,0.3383180499076843,0.9244619607925415,0.02290930598974228,0.4308379982514745,0.07396824052557349
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,7,0.07061372697353363,0.4290052354335785,0.9035385847091675,0.032070811837911606,0.45417248476251515,0.1060390523634851
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,8,0.09194698929786682,0.49644985795021057,0.9369875192642212,0.03568408638238907,0.3880941252659041,0.14172313874587417
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,9,0.11326197534799576,0.5691444277763367,0.9469833374023438,0.03947870433330536,0.34856097301859357,0.18120184307917953
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,10,0.13536010682582855,0.6525613069534302,0.9454553127288818,0.046484291553497314,0.34341204837633504,0.22768613463267684
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,11,0.1569729596376419,0.7191503643989563,0.9626761078834534,0.04531240463256836,0.2886637592689085,0.2729985392652452
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,12,0.1753925085067749,0.7803123593330383,0.9714624881744385,0.04371115192770958,0.24921903620542118,0.3167096911929548
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,13,0.1928444802761078,0.8613824248313904,0.9661536812782288,0.05093306675553322,0.26411472437587574,0.367642757948488
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,14,0.21127484738826752,0.9219628572463989,0.9736536145210266,0.04986528679728508,0.23602093393372955,0.4175080447457731
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,15,0.22788280248641968,0.9612719416618347,0.9824091196060181,0.04438098892569542,0.19475356824409878,0.4618890336714685
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,16,0.24156461656093597,0.9866039156913757,0.988103985786438,0.03868987038731575,0.16016364870869249,0.5005789040587842
ifevalg-rl,vector_single1_layers0-20_lr5e-4,7,17,0.2527793049812317,1.0000001192092896,0.9866039156913757,0.041973430663347244,0.1660477334822314,0.5425523347221315
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,1,0.0,0.0,1.0,0.0,0.0,0.0
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,2,0.0060768816620111465,0.09760335087776184,0.0,0.0060768816620111465,1.0,0.0060768816620111465
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,3,0.01527035515755415,0.11883557587862015,0.813520610332489,0.010914628393948078,0.7147593020158853,0.016991510055959225
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,4,0.02591215819120407,0.16271348297595978,0.8919907212257385,0.014096942730247974,0.5440281209395058,0.0310884527862072
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,5,0.039362832903862,0.22841832041740417,0.8820930123329163,0.020529119297862053,0.5215356157927313,0.05161757208406925
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,6,0.053485315293073654,0.29242846369743347,0.9281651377677917,0.022403527051210403,0.41887248730702836,0.07402109913527966
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,7,0.06967618316411972,0.38854438066482544,0.9011406898498535,0.0316065214574337,0.453620161468743,0.10562762059271336
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,8,0.09099467843770981,0.4698219299316406,0.9313850402832031,0.03639422357082367,0.3999599118945978,0.14202184416353703
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,9,0.11227260529994965,0.5518317818641663,0.9440113306045532,0.03995916247367859,0.3559119552532243,0.18198100663721561
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,10,0.1342223584651947,0.6397570967674255,0.9434871077537537,0.04674428328871727,0.3482600352372631,0.22872528992593288
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,11,0.1568591147661209,0.7093533277511597,0.9622085094451904,0.045866552740335464,0.2924060409796595,0.27459184266626835
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,12,0.17589378356933594,0.779747724533081,0.9702745676040649,0.044750381261110306,0.2544170712176992,0.31934222392737865
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,13,0.19311119616031647,0.8605058789253235,0.9668752551078796,0.05046530067920685,0.2613276789881811,0.3698075246065855
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,14,0.2114453911781311,0.9221463799476624,0.9735579490661621,0.04995539411902428,0.23625671782526395,0.4197629187256098
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,15,0.2282569855451584,0.9618951082229614,0.9821341633796692,0.04480156674981117,0.1962768703126837,0.46456448547542095
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,16,0.2424863576889038,0.9871730804443359,0.9881173968315125,0.038959864526987076,0.16066827387036084,0.503524350002408
ifevalg-rl,vector_single1_layers0-20_lr5e-4,8,17,0.2548680901527405,0.9999998807907104,0.9871730804443359,0.04169866442680359,0.1636088079987334,0.5452230144292116
ifevalg-rl,vector_single1_layers0-20_lr5e-4,9,1,0.0,0.0,1.0,0.0,0.0,0.0
ifevalg-rl,vector_single1_layers0-20_lr5e-4,9,2,0.006049701012670994,0.09368108212947845,0.0,0.006049701012670994,1.0,0.006049701012670994
ifevalg-rl,vector_single1_layers0-20_lr5e-4,9,3,0.015233753249049187,0.12062235176563263,0.8213657140731812,0.010829241946339607,0.7108715606257777,0.0168789429590106
ifevalg-rl,vector_single1_layers0-20_lr5e-4,9,4,0.025522302836179733,0.17730452120304108,0.8907647728919983,0.013812873512506485,0.5412079623522735,0.030691816471517086
ifevalg-rl,vector_single1_layers0-20_lr5e-4,9,5,0.03849833458662033,0.23631969094276428,0.8824481964111328,0.019984552636742592,0.5191017443047524,0.05067636910825968
ifevalg-rl,vector_single1_layers0-20_lr5e-4,9,6,0.052575793117284775,0.29093948006629944,0.9309594631195068,0.021855473518371582,0.41569460435179617,0.07253184262663126
ifevalg-rl,vector_single1_layers0-20_lr5e-4,9,7,0.06865793466567993,0.38477933406829834,0.9022480249404907,0.031054068356752396,0.45230123084776397,0.10358591098338366
ifevalg-rl,vector_single1_layers0-20_lr5e-4,9,8,0.08889773488044739,0.46699461340904236,0.9283843040466309,0.03583112359046936,0.40306002890463116,0.13941703457385302
ifevalg-rl,vector_single1_layers0-20_lr5e-4,9,9,0.11023817211389542,0.5591180324554443,0.9418355822563171,0.039942797273397446,0.36233181762238864,0.17935983184725046
ifevalg-rl,vector_single1_layers0-20_lr5e-4,9,10,0.13232146203517914,0.6429915428161621,0.9441362619400024,0.046015504747629166,0.3477554135201093,0.22537533659487963
ifevalg-rl,vector_single1_layers0-20_lr5e-4,9,11,0.15536656975746155,0.7127537727355957,0.9636090397834778,0.04502617195248604,0.2898060504442825,0.27040150854736567
ifevalg-rl,vector_single1_layers0-20_lr5e-4,9,12,0.17409157752990723,0.7838379144668579,0.9692577123641968,0.044873956590890884,0.25776064085111744,0.31527546513825655
ifevalg-rl,vector_single1_layers0-20_lr5e-4,9,13,0.19312798976898193,0.8625357747077942,0.9668804407119751,0.05088697001338005,0.2634883222998935,0.3661624351516366
ifevalg-rl,vector_single1_layers0-20_lr5e-4,9,14,0.2117653340101242,0.9198130369186401,0.9752883315086365,0.04866880550980568,0.22982423321221637,0.4148312406614423
